time_h,aguda,doble,normal,bg_01,bg_02,bg_03,bg_04,bg_05,bg_06,bg_07,bg_08,bg_09,bg_10,bg_11,bg_12,bg_13,bg_14,bg_15,bg_16,bg_17,bg_18,bg_19,bg_20,bg_21,bg_22,bg_23,bg_24,bg_25,bg_26,bg_27,bg_28,bg_29,bg_30,bg_31,bg_32,bg_33,bg_34,bg_35,bg_36,bg_37,bg_38,bg_39,bg_40,bg_41,bg_42,bg_43,bg_44,bg_45,bg_46,bg_47,bg_48,bg_49,bg_50
5.1333,43.63537731981344,62.98236715132882,72.67559164009548,62.829247331755376,47.463076972554745,67.26729249986857,62.306266389835564,69.02716328474703,72.92439452087594,55.83235641875693,66.20678236063416,63.64756656492027,72.92508512520065,65.8475692046356,64.99783866292142,66.54981023406114,65.2436230793007,59.0505467672643,67.49802250928865,67.13951967388806,69.28779763198465,67.50626671750027,66.22925686045173,65.49575751969151,57.80842500744204,62.6201317123057,68.02205674059596,65.71635625218009,64.30871810564781,68.44925915805716,63.93375061858357,65.99614572527848,58.01720664222571,54.60257251864486,65.53982947376147,64.88181066833842,64.76631626400219,65.85027315677755,60.144218599156616,45.74688527119886,67.6644527769116,77.33302180453101,67.50734289989013,68.72405472853224,67.06659272309048,55.10615738092762,70.08744704765809,66.10696213595972,67.6621371595271,68.09910130504178,53.497863880960736,65.33113850693586,64.19793483924269
5.2,44.07136227613988,63.19044554517794,72.89216723953635,62.92738244355539,47.862868789968246,67.39737568218459,62.510058695415566,69.30831570312678,73.17928012040811,55.95189598772407,66.3495248064299,63.85437486266109,73.22395923369405,65.99471777912055,65.18987492253152,66.70231306831886,65.37848873891295,59.38084061232526,67.640609355084,67.2693985655794,69.37248550943787,67.62748026045506,66.48677230278565,65.64369527257853,57.93914767832044,62.61138498600001,68.28385790114179,65.84892334444224,64.48617206311904,68.28698796062018,64.12147420288055,66.13833578080595,58.1255217141117,55.150801330370214,65.71783397665746,65.0595709003006,64.7647713354908,66.02841466445284,60.63833792200525,46.07837137008521,67.88912819405216,77.537027379143,66.90149651881411,68.81381020163377,67.18039895528337,55.52627824868085,70.48855304093473,66.24423222746019,67.79294917833587,68.19671467834647,54.15035998282086,65.52738304064846,64.35267509395496
5.2667,44.50013746184115,63.39372261048402,73.10233891009062,63.022016855164075,48.255736903018224,67.52388339859213,62.70956665551179,69.58089112980802,73.4258480934599,56.06874611049233,66.22546467075954,64.05606253629314,73.51186803425249,66.13834697993138,65.37664453328424,66.85054869070774,65.51066231275848,59.70470714211993,67.77868018349903,67.39580691004593,69.45452902794794,67.74542420059365,66.7351449250384,65.78826820953265,58.06556205768768,62.491191507855056,68.54002504827214,65.97869364639354,64.65953178669602,67.97354398801916,64.30482894827423,66.27715833090011,58.23039821270633,55.68881306179955,65.89093371691251,65.2328919836823,64.65778724140557,66.20139587841659,61.12042010668017,46.40344611976005,68.10889121623501,77.73318102762066,66.09326305862061,68.90110652347238,67.29157985010616,55.937751480265746,70.8738577719826,66.37830480378167,67.919816447185,68.2918854425518,54.78901598756029,65.71666711402298,64.50434634758419
5.3333,44.92119514074767,63.59201486171813,73.30599478622197,63.113141091175,48.64122744488851,67.6467320254676,62.90459061144125,69.84476112379602,73.66401815405547,56.18279798718387,65.84510551168961,64.25246515626654,73.78880573056226,66.27833332456491,65.55802336303117,66.99442352557818,65.64000528088637,60.021799975665836,67.91218078308147,67.45197756750521,69.53389347128652,67.86001701231669,66.97434662449257,65.92934346535786,58.1876299049962,62.29151961386998,68.79030770025064,66.10553772912627,64.82864077349576,67.52460455436096,64.48365117658597,66.4124923498597,58.33179549348834,56.2160139533721,66.05901497616257,65.40163459888834,64.47762402737146,66.36911812689335,61.5900618793564,46.721760226629954,68.32353051802025,77.92150770118396,65.11453188382959,68.98588553488864,67.40003501742004,56.34015712477409,71.24343986810777,66.50906032153374,68.04267625909831,68.3845373580923,55.41319825747918,65.89896878921783,64.6527888068291
5.4,45.335916859845035,63.78602587019899,73.50392998051979,63.20114907396189,49.02061572923583,67.76198454368857,63.0958042886507,70.10097144877801,73.89476777600339,56.29445318989237,65.24195115970154,64.44429601671864,74.0559910371876,66.4151792514793,65.73469639844214,67.13448554767763,65.76695866033678,60.333193830105934,68.0416503882771,67.28526710203086,69.61089706436395,67.97168852777219,67.20540842352175,66.06741938872676,58.30585493311575,62.01837768311597,69.03557594625886,66.22989419411041,64.93317372834014,66.95371140113143,64.65857707773755,66.54482201455171,58.43012361893302,56.734173822460804,66.2227137642341,65.5664134365424,64.2302318546198,66.53223005234776,62.04895931442097,47.034391043808206,68.53379559061418,78.10286317027604,63.99263194552337,69.06846727767737,67.50614924101899,56.734877728851586,71.59900641296757,66.63696409705264,68.16201279108759,68.47500817831376,56.02506819511541,66.07507334713691,64.7985078322449
5.4667,45.74378043297984,63.97556014961901,73.6960124244999,63.28601761403017,49.39343366320229,67.52028274985268,63.28299806210541,70.34936567940413,74.11798739559194,56.40359633184054,64.44697110166906,64.63137709807789,74.3133736573989,66.54875221462711,65.90652412577451,67.27062846672574,65.89137789294186,60.6385281514836,68.16701942596228,66.95056441144273,69.68549623846036,68.08034782617241,67.42826661178097,66.20235480159153,58.42018356069795,61.67862358345049,69.27556597048411,66.35162708977262,64.70731946018044,66.27634870726817,64.82943197691563,66.67401769871896,58.525330216966445,57.24267699187334,66.38190197146618,65.72707730576293,63.922327068612006,66.69061705179148,62.49667764440299,47.340975196134025,68.73946334190104,78.27723848821257,62.759217299536196,69.14878641752883,67.60981557023338,57.12147352782131,71.94056568715756,66.76188853264979,68.2319365114768,68.56321511971188,56.62395975734376,66.24493177545652,64.941336776811
5.5333,46.1443028865677,64.16044661920492,73.88213988076006,63.36773821379533,49.75925054324368,66.87032513976514,63.46598459661206,70.58982676916558,74.33360432939523,56.51012578916842,63.4922847723361,64.81355587908483,74.56094840944965,66.6789373771663,66.06434406108515,67.40276634074796,66.01313258542025,60.937476379341035,68.28823867185349,66.46448373907346,69.75765942737765,68.18591979967864,67.64289597344481,66.33402569581855,58.53058120315407,61.27951450628021,69.51004310927551,66.47061500346697,64.22473241693395,65.50863891038654,64.99606335437684,66.79996676937591,58.6173783906036,57.740962268236245,66.33778288242158,65.88349706112349,63.560988773024626,66.84418877826666,62.932842341702866,47.6411832582049,68.94033600053795,78.44465583595704,61.44661050491408,69.22678944367007,67.71094040015745,57.49954996076305,72.26818739105623,66.88372224170914,68.10704577980516,68.64908752131278,57.20927875845372,66.40852438774866,65.08112516304388
5.6,46.538798388752625,64.3413412845062,74.06303902749156,63.44666414450606,50.11927659688132,65.87156783606822,63.64539603340748,70.82330770810141,74.54250349092825,56.614416647832165,62.405567420194814,64.99149399580348,74.79980479094198,66.59641186951698,65.95177798784955,67.53140244203794,66.13263788128447,61.23105173362948,68.40579775366089,65.8413238444742,69.82767598140109,68.28880044370686,67.8502216176342,66.46289719915102,58.6375034162633,60.8264599202163,69.7398225051137,66.58726937160212,63.51586170659878,64.66316648361432,65.15906402905652,66.9231198273907,58.70664039343586,58.23070239898394,66.17238551734752,66.03624250389724,63.15162305977499,66.99353914906256,63.35902858087843,47.9360313021437,69.13711498648847,78.6058759704174,60.081137883250314,69.30277081846944,67.80988250757143,57.870405986355244,72.58338479509086,67.0028987907532,67.84044578291058,68.73293842241826,57.783052026241336,66.56655587394174,65.21834888939495
5.6667,46.92677022070045,64.51806187529775,74.2385891631881,63.52277460972567,50.473067620560926,64.58617983279464,63.82103568609759,71.04966594794558,74.74458569143687,56.716361131518696,61.21871962230414,65.16502632116709,75.02989783797055,66.3369064364568,65.64916576818011,67.65643915121919,66.24975770328552,61.518914291919344,68.51963349862262,65.09748257397531,69.8955062850854,68.38890599482677,68.05018637874078,66.58883754475498,58.74090174128183,60.3266320200515,69.96465700232707,66.70146266285197,62.613184970805,63.75592775073871,65.31827123425035,67.04335623564081,58.79306868223804,58.71131547523719,65.90393825302608,66.18517348430233,62.70123291781552,67.13856323010549,63.77483258561895,48.22517662195509,69.32959151643081,78.76089093823192,58.69502292534211,69.37667042947945,67.90654217045608,58.23362842783793,72.88616523972209,67.11929928843473,67.44344708159149,68.81469109694785,58.34465498721977,66.71898225169686,65.35285102422753
5.7333,47.30775896372645,64.69044887692388,74.40869684989947,63.59606198878448,50.8202148918635,63.07804840443764,63.830180038626644,71.26879482582738,74.93978513013407,56.815864319083644,59.96424221308788,65.33401137978633,75.25122291819521,65.92469191383891,65.176565345601,67.77779753725545,66.3643693080374,61.80075618011252,68.6297012108306,64.2500812290376,69.96112163643986,68.48616725774909,68.24276763127097,66.71173099112963,58.84074490005456,59.7874833950785,70.18432675642782,66.81308098434013,61.55034167058015,62.8032893093419,65.47354284794605,67.16057117185052,58.876629762028244,59.18227108363812,65.54275656690447,66.33017028808649,62.21706726744637,67.2791782969005,64.17990652545745,48.50830853030367,69.51758050377963,78.90972045768058,57.32061286770921,69.4484390427901,68.00083211053408,58.588846579214994,73.17659051191688,67.23281994835293,66.92814194476838,68.8942800543233,58.89353045128075,66.86578585494382,65.48448986277138
5.8,47.683014693237936,64.85911394490475,74.57402622148633,63.66684309683054,51.16186687387155,61.4040525750861,63.72363252081423,71.48156278843851,75.12890292508781,56.91327655726852,58.66891016752507,65.49906289082455,75.46475401277598,65.3779436413245,64.5517633695259,67.89593981670461,66.47686348346949,62.07753263994521,68.7364454748184,63.31233352214747,70.02478513110805,68.58094905481245,68.42879545118384,66.83201165966295,58.937444895292586,59.21400297472591,70.39959543311573,66.92251028989934,60.35603840264013,61.81728029127687,65.62543127482347,67.275183989269,58.95766156359666,59.64515022571946,65.09745174309782,66.47176110533167,61.70416334966964,67.41592815865789,64.57571329312233,48.78638530404978,69.70173838047319,79.05304082119397,55.984048436560535,69.51834758578575,68.09308685535052,58.937280864877565,73.45600207339928,67.34386475359368,66.30420369689845,68.97199542817522,59.43157905046427,67.00759905344077,65.53366399442788
5.8667,48.052064915664154,65.02388713160892,74.73446696507798,63.73509928353159,51.497602033134356,59.62778809048149,63.54221376574348,71.68783993350826,75.31184928006178,57.00849717826777,57.3651429365079,65.66002768602088,75.67045092520709,64.71660788308324,63.79457608073597,68.01077633374265,66.58711213569437,62.34892319994286,68.83980892938628,62.30121528857187,70.08646074821287,68.67317421651109,68.60821854529021,66.94955656736441,59.03095790111391,58.61358809508299,70.61023148476157,67.02963094693732,59.063695853419695,60.8142082016388,65.47671444339115,67.38708241654288,59.03612092733373,60.09940290880987,64.57820658271464,66.60981602105124,61.16972318772936,67.54871673446407,64.96187789434651,49.05908373067942,69.88186975423906,79.19084495844741,54.71771404060395,69.58634075052247,68.18321342296201,59.278543088492604,73.7244064312329,67.45232292509345,65.58355435968046,69.04776610661396,59.95821509891053,67.1443823786216,65.32053629494189
5.9333,48.41447261843402,65.18461970655724,74.88993368481786,63.80082371463885,51.827032506542764,57.81346377176959,63.293190258368604,71.8875290606322,75.4885646251676,57.10143752156749,56.085410537788135,65.8167745358939,75.86830951430268,63.961317827044304,62.92561333736191,68.12223459633626,66.69499972241822,62.61463760310092,68.93975099041488,61.234142201817576,70.14612239008271,68.7627789946645,68.78101661233279,67.0642576882955,59.12125562968794,57.99379755768978,70.81602895020069,67.13433611660557,57.707322430702455,59.810482834435106,65.02156192551429,67.49616890046038,59.11197744658667,60.54452781136218,63.99564714097324,66.74422406343157,60.62107790934997,67.67746827918907,65.33807729276657,49.32611079508312,70.05780140966814,79.32315039846148,53.55357307678065,69.65237323812373,68.27113043411137,59.61228495673326,73.98185835742001,67.55809775808308,64.77869571397846,69.12153139112935,60.47291609866768,67.27611997743081,64.90176300963971
6.0,48.771426910057826,65.34188197357662,75.0410333533524,63.86430051131535,52.151248144912955,56.0170391448701,62.98265063076783,72.0814215733145,75.65977421789978,57.19242482639716,54.85641210553552,65.9698727129364,76.05920049267216,63.12921855601175,61.96147151157778,68.23073911453506,66.80089410487744,62.87557643055525,69.0366753429967,60.12366829947063,70.20400927997464,68.85009949250367,68.94793445752674,67.17652020443532,59.208710694516064,57.35937812406971,71.01770326914442,67.03328230628055,56.31474325936502,58.81797990732716,64.30032330459974,67.60283371356655,59.185537894000795,60.98201922103459,63.357719903923815,66.87547485012674,60.06307112301702,67.80268072152188,65.70567010297177,49.588370266314655,70.23014767613792,79.45055834701806,52.518397710019705,69.7166943220299,68.35714980608147,59.93965310784073,74.2295470112309,67.66156567077115,63.898431554192975,69.19356018573164,60.97746434330725,67.40337932145395,64.2969401854008
6.0667,49.12247834074818,65.27551694451807,75.18766515230892,63.92551294786432,52.4698489279201,54.3027079070411,62.61776450302473,72.26939909340574,75.8253967651307,57.28136506460918,53.710673748123554,66.11918014161465,76.24308792573498,62.240815153253976,60.922605206797826,68.21808805279944,66.90467470417933,63.13143754876872,69.130529902861,58.987134719652374,70.26008866542107,68.93506461536835,69.1089260568493,67.28622933108798,59.2932834596568,56.71786308596988,71.21503751634775,66.73529448984681,54.91989155092534,57.853117143176505,63.35071167162287,67.70697237013987,59.25676308940082,61.41135731084158,62.674961892968724,67.00344795352336,59.5030162770668,67.92426608677867,66.06430806109263,49.84555731653144,70.3987256935435,79.57306251878866,51.644324749887375,69.77925311479929,68.44118484145214,60.26028281560684,74.4674781609517,67.76262344285439,62.95514392013585,69.26378658192115,61.47131061334807,67.52612499266304,63.52742677904607
6.1333,49.467211211288586,65.08283788619104,75.32975103575102,63.984454895302605,52.782466787201784,52.73417162588892,62.20602728910829,72.45137304351664,75.98537833784572,57.36817542339324,52.680222450280084,66.26457509632765,76.4199681113839,61.31695023144406,59.82991698128683,68.0190658468599,67.00623275664965,63.38194730974949,69.22127781941413,57.842038821833334,70.3143368167626,69.01761563338603,69.263973194519,67.3932842435423,59.37494834171637,56.076828271538965,71.40783873722835,66.26257548874138,53.55671414020169,56.9321465688742,62.21180915752889,67.80849408194794,59.32562542971068,61.83206825543559,61.95817887896019,67.12804050580752,58.948239097448685,68.04215502035392,66.41369115749237,50.09739559763493,70.56337335625251,79.69067849660114,50.96252523669403,69.84000793808029,68.52315966127959,60.573846844316996,74.69570036006183,67.86118096799603,61.96159266182754,69.33215432261122,61.9539649429677,67.64434276495317,62.61556902688079
6.2,49.80675663668296,64.77230927831647,75.46784573490888,64.04138115468932,53.09013595260798,51.36812792954812,61.75303899134737,72.62806461875613,76.14037551645966,57.453161558548615,51.792505938069354,66.40658562180721,76.59061944295881,60.37426264255792,58.69933135892413,67.66790733288127,67.10591454189183,63.6279547618081,69.30928564084122,56.700700340863634,70.36697125096741,69.09806219147127,69.41374416456658,67.49806311352798,59.454042330762235,55.44095664567262,71.59677719101177,65.63390018545607,52.25301571967425,56.06719241497322,60.91739650759618,67.9077620574784,59.39240340229714,62.24556438463365,61.21491427415782,67.24970636905533,58.40356477853038,68.15680344129903,66.755081161791,50.34473747133433,70.72466559147682,79.80394073622614,50.50121980819346,69.89918814206652,68.6033651007814,60.88142250713024,74.91526775699117,67.9575889803548,60.92601492918625,69.39891263560273,62.42709865534084,67.75854187203804,61.57948224164967
6.2667,50.1406870870687,64.3531821160898,75.60185710872766,64.09627672634898,53.39247681900889,50.26853966660139,61.26622893056014,72.79936594274771,76.2903147057655,57.536235643659595,51.079744760994295,66.4068245276379,76.75500979592418,59.43355427594821,57.55168209128464,67.17625049345467,67.20360655511926,63.86917506001603,69.39450607435079,55.58061303163678,70.41796218741322,69.17633879159261,69.55819767085308,67.60045880812888,59.530529580217326,54.8178282701371,71.78164965142412,64.87007151298288,51.042811506222755,55.27458165855986,59.50629718734092,68.0046790567348,59.457061439504436,62.65135438262564,60.455928458120646,67.36833391018706,57.8763305845411,68.26813079724721,67.08815463511655,50.58729544871879,70.88243126748468,79.91284365017567,50.29188915775803,69.95674690650878,68.68172032229823,61.18266712897314,75.12618546512523,68.05175130263262,59.861101337349766,69.46400043504423,62.89019672687007,67.86869053073349,60.4413126796288
6.3333,50.468607137119335,63.83535841629712,75.7317138285922,64.14913611378357,53.68914010255614,49.497772350923505,60.753229180705425,72.96519629613702,76.43514708346899,57.61732032792758,50.5731106544069,66.23626343495128,76.91313586069703,58.51561515601739,56.40790522229471,66.5565755640342,67.29920641359013,64.10535021499743,69.47690565941016,54.49914325350485,70.4672880495877,69.2523913271403,69.6973173688393,67.63447310841865,59.60438695256901,54.214946814050954,71.96227534909114,63.992702615480184,49.95955624197866,54.57020759586724,58.018034170133475,68.09916058733612,59.51957448333576,63.048990412167676,59.692076055197646,67.48382777357325,57.37376923045578,68.3760735849566,67.41263295316418,50.824808900663406,71.03651867585597,80.0174010911646,50.398935289274995,70.0126458842089,68.75815457544097,61.47727325861235,75.32849652543872,68.14358397669604,58.77971836270771,69.52736558028523,63.34279969832434,67.97477597491618,59.223818558203
6.4,50.79159273670908,63.226326248324646,75.85792288067321,64.2001878236592,53.98110725077143,49.11491931324805,60.219335652412575,73.12621289408976,76.57546705616971,57.69670110728102,50.301624368969755,65.93899223028605,77.06569349970668,57.63710192994225,55.283771856483924,65.81846613047954,67.39304008142324,64.33728069103574,69.55681722369742,53.46880181074644,70.51514661772345,69.32650506753242,69.8317029010928,67.51183782197083,59.675919220202466,53.63710981695955,72.1392822159299,63.01935321058578,49.031895226468656,53.9668448974231,56.48533907061224,68.19154467051177,59.58019534385952,63.43980734041276,58.93075912813216,67.59660867685437,56.900862714923,68.48104925814306,67.72968794390233,51.058081705637214,71.18746586883286,80.11808817599882,50.55329935964999,70.0670960944846,68.83293903827007,61.76625307547899,75.52313540393631,68.23341380514718,57.68983939627041,69.5892390626624,63.786474831797264,68.07725517720257,57.94419736318227
6.4667,51.10923720685277,62.535845164588096,75.98040005438725,64.24941840420355,54.26801803182248,49.20785508488805,59.67214509820943,73.2823174303504,76.71120799763916,57.774295947993885,50.333886768244554,65.5270723306463,77.21265399449398,56.81885128014515,54.20023567911535,64.97421754257778,67.48500071291531,64.56469794252676,69.63419782510942,52.507022388945046,70.56151081338864,69.39861967079516,69.96131721367972,67.27506646548602,59.74509396362571,53.09185492500954,72.31247985953861,61.97147926261377,48.29349516221275,53.48052883099693,54.94764364250824,68.28174080952431,59.6388917328553,63.8233407989614,58.18283055250272,67.70657313924103,56.46488450886553,68.58298406054496,68.03901922387732,51.28684272740425,71.33511269081635,80.21489993755179,50.7048700927878,70.12005445920771,68.90599833683369,62.04928462243554,75.71010663345679,68.32115117312964,56.604312185714335,69.64956426609022,64.22073917044736,68.1760996162194,56.62510119669785
6.5333,51.42116440734467,61.77416298369619,76.09908016028848,64.29682292613398,54.54954098769984,49.398294097177306,59.11933398301973,73.43343634648355,76.8423257087309,57.85003260102619,50.47843703926493,65.01325244373007,77.35401438638193,56.08133862974351,53.17800700530452,64.0367614282093,67.57499193190134,64.7873587426972,69.70901708130667,51.63082766125207,70.60636101784881,69.4462761987168,70.08614564107712,66.93323118044592,59.81189025737063,52.58652446265068,72.48169892624726,60.87098349216219,47.7768881789342,53.12659299862226,53.44440961529101,68.36967037124845,59.69564090274225,64.19916751329262,57.459062944017916,67.8136327686918,56.07288670708452,68.68181984661166,68.3403680297238,51.5108461617013,71.4793171637371,80.30784869051445,50.85347693405639,70.17148569609017,68.97726650266542,62.326079036571684,75.88944836833079,68.40671785120435,55.535958391011135,69.70829286514717,64.64516186221243,68.27129783599148,55.28941880361414
6.6,51.72839781336444,60.94803546728407,76.21442654884883,64.34260631519389,54.826607477363915,49.58502418199501,58.56607866382317,73.58016855361414,76.96935830967762,57.92417773210245,50.62113880885395,64.40788082969073,77.49039675741537,55.44176244714391,52.23322194917612,63.01472707538106,67.66332057888152,65.00601775186635,69.78157720156972,50.853344873539015,70.64987706544404,69.05659895395124,70.20672622670942,66.49377875047801,59.876583736287444,52.12620891535543,72.64752769366157,59.73475556619929,47.51242122264903,52.91886443788486,52.008323645610886,68.45564793630504,59.7506723538077,64.56854913652363,56.76697874017914,67.91817755886845,55.73018333090813,68.77793884999703,68.63482265899306,51.730850161535486,71.62058282997273,80.39735680094896,50.99961572183072,70.22158395867403,69.0382059464138,62.59758730153796,76.0619889802459,68.49041834333286,54.49279052983758,69.76563894910176,65.06121258722814,68.36325991143443,53.95399275000638
6.6667,52.03055057989505,60.0676086736959,76.32636225738997,64.386756507777,55.098875653556036,49.767840156943194,58.02005105583232,73.72242446660609,77.09224548331325,57.996654718122954,50.76180298568359,63.72356107115922,77.62177543407455,54.92073219482399,51.38669491520894,61.920912739306594,67.74988607656182,65.22042179107845,69.85183919424323,50.191734955997134,70.6920343347455,68.15355670709008,70.32302572306129,65.96562926824672,59.93914508032534,51.718314328012134,72.8097877927845,58.58463192326909,47.63178101432257,52.95029597034545,50.67892368908778,68.53958928359383,59.80395677489363,64.9310467696693,56.11739245044727,68.02011158593015,55.44389644875335,68.87127353716548,68.92210414020977,51.94659901318818,71.75875980606443,80.4834198532134,51.143110015217886,70.27030961186209,68.970017808248,62.86350692553842,76.22773248740644,68.57216914932697,53.487662039621696,69.82155004457333,65.46843845884635,68.4519602482362,52.64169953026099
6.7333,52.32726491130509,59.14335417207116,76.4348277072444,64.42926908328184,55.366030974356995,49.94655855329549,57.488879745910914,73.86013705267071,77.21094721585767,58.06739607531415,50.900252273321705,62.973370025451516,77.74814777138292,54.5381466816016,50.6586512752352,60.76854697852298,67.8345977029609,65.43034155142092,69.91977547200332,49.66246420949494,70.73281498715468,66.81457304118501,70.43503097114666,65.3582345434028,59.99955536457986,51.36993249476304,72.96832056474109,57.442532303316966,47.88801034943207,53.30463342757167,49.49510814496438,68.62142123292605,59.85547351580849,65.28626035372926,55.52086381975331,68.11935291288977,55.22080992604816,68.96177066823572,69.20197215521773,52.15786089400398,71.89371522020339,80.56604879473683,51.28379834758181,70.31763019331262,68.79742921228667,63.1235665101465,76.38671271230258,68.65189737755743,52.5331983211299,69.87140265038344,65.86643545101441,68.53738856611331,51.37527696312191
6.8,52.61951436730067,58.18153951887765,76.54024636885812,64.47032781998068,55.62895726645533,50.12179628903137,56.97780607543886,73.99385209126405,77.32595067112278,58.136650881163774,51.03693107859017,62.16694612942136,77.87006989373252,54.312270223142114,50.066110581919645,59.56561370672363,67.91774429690233,65.63648851023171,69.89953568417708,49.279701693661295,70.71168076023342,65.11065524999735,70.54322474310719,64.67824388377862,60.05806387203842,51.08662521828514,73.12367713702143,56.325221436826205,48.13892560660224,53.651915387567286,48.490522884555006,68.70143654983953,59.905430916284224,65.63538234338682,54.98529738463107,68.21626305312722,55.06674502519905,68.95955329212444,69.47543742537867,52.36535083244097,72.02592031831381,80.64561909758895,51.42215013657177,70.27891359240866,68.52789531329218,63.37865954309357,76.53966397769128,68.72988675484281,51.63775390427987,69.67023236897774,66.2565817376254,68.61991285524799,50.17177560212971
6.8667,52.90693096951888,57.192575227096114,76.6425479036393,64.5099218991805,55.88733012890205,50.29336080975412,56.494484853288526,74.1234879446859,77.4372012435785,58.20434756633457,51.17165829107336,61.31727463938137,77.98751884969651,54.32148506995533,49.629488744484334,58.32525962277892,67.99923118174698,65.83862397589702,69.72419794481826,49.06012289721296,70.51811263156691,63.118626109718804,70.64757720682624,63.93499518966458,60.11464408577164,50.87557775656978,73.27569040474734,55.25464367947844,48.384264465541875,53.99176651250612,47.704309979042435,68.77955685367733,59.953802367731896,65.9779979121392,54.52133842628659,68.31075308788483,54.98858480291781,68.75740180024496,69.74224086490392,52.56882766004869,72.15523483023726,80.72212683638286,51.55799834293995,69.81849198418082,68.16958214095537,63.62850182106195,76.68658984557122,68.79966002916893,50.81403647346394,69.14163481849485,66.63845262997336,68.69951014799412,49.05401488032596
6.9333,53.189174372227164,56.18703456510496,76.74167786078573,64.5480473564672,56.14085107254884,50.461079938365344,56.046404519238706,74.24898352687958,77.54466270848458,58.27042309802089,51.304264097428444,60.437600070320386,78.10049227473792,54.587206925992916,49.368266977005696,57.06085575411308,68.07897295797842,66.03653176096071,69.41720064913956,49.07117354345014,70.16776502150591,60.91703555313079,70.7480765550935,63.13820557769044,60.16927889017633,50.743542187812956,73.42421172845556,54.25246323347415,48.62379522805893,54.323852546237745,47.17430241111654,68.85571403904488,60.000569123964205,66.313728943195,54.139202956736135,68.22726652540335,55.0970449384365,68.38934838566222,70.00215928603214,52.76807274049082,72.28153440636365,80.79558174308855,51.69119010379279,68.96074665775976,67.73118793484865,63.87283835421637,76.82752029840633,68.67001700474106,50.07432372745615,68.32387610149355,67.01166925775556,68.77617121910221,48.04430023673412
7.0,53.46717065406449,55.17094098678831,76.83802326314407,64.58486900497164,56.39035881764063,50.62553262447546,55.63905593711937,74.3708361991433,77.64877609846752,58.3351101255256,51.43517414755198,59.5371720196827,78.20948732890506,54.848208668209175,49.33424491444183,55.780049563645086,68.14694552516224,66.23088263078498,68.98784064667163,49.28142670129505,69.67184669284298,58.574300462911474,70.84515596658966,62.293955602273726,60.222193735727146,50.69673000317363,73.5697574315747,53.33586500699615,48.858358233311435,54.649326148673914,46.936109439407545,68.91891518618313,60.0459203152189,66.64370248815996,53.84743933582026,67.96084623458557,55.309608520749165,67.86762058550029,70.25613136373318,52.96376043064661,72.40526006760982,80.86631760227765,51.82216982388107,67.76388874192423,67.2193696346889,64.11250861053882,76.96310628783999,68.33139184864481,49.42761509398941,67.25129327498033,67.37752398604763,68.85022629304854,47.16045311956007
7.0667,53.74056978318447,54.15484740847165,76.9315198260817,64.6203771424442,56.63554551915879,50.786538164495525,55.279984540437766,74.48897156616573,77.74949197877918,58.39834179994728,51.56421497509314,58.62919692551749,78.3144834942479,55.10418604366099,49.5450400698645,54.496181732132605,68.03461939593973,66.42145155210699,68.44671387446064,49.48916930547494,69.04304493799505,56.16870767660599,70.93878867374508,61.41188661014072,60.27336464062583,50.86142328510381,73.71217096200894,52.52662871577145,49.0877082565309,54.96783555217769,47.287990287902176,68.84289823560381,60.08983178629186,66.96752647269987,53.656392754353,67.53225767749989,55.51912831071527,67.2059989672175,70.50391648041042,53.15566327998344,72.52628054053508,80.93433092438677,51.95077936463584,66.28978525287482,66.64271032241328,64.34724556947918,77.0933509714605,67.80725767389984,48.88632106163321,65.96174435053413,67.73561856840598,68.92165475928617,46.42495444690053
7.1333,54.009048012711794,53.149306746480505,77.02211778531242,64.65456821358158,56.876127921466406,50.9439349780091,54.97644635286282,74.60333396106506,77.84677755492221,58.460059245879656,51.6912239339622,57.72692646854141,78.41547865693484,55.3548630274306,49.75090424668865,53.22261129411742,67.75409556874588,66.60803470809438,67.80508628381456,49.69412543629274,68.29484365279617,53.77892084816868,71.02896408226206,60.50186666370992,60.32277612559357,51.025573342071894,73.85131306697436,51.84589046716336,49.31162869939308,55.27906749097099,47.75242187992984,68.65424464517582,60.13228651944563,67.28484351875844,53.575804629298716,66.95960820012131,55.72534049334698,66.4191027272626,70.74530735760612,53.343575088432246,72.644479451127,80.99963036087551,52.07687400845599,64.60196522575113,66.01018178585929,64.57680965773953,77.21828092768168,67.12219967441052,48.46222018438199,64.49438799806263,68.08559772401304,68.99044833932476,45.8593958244585
7.2,54.27348625589725,52.16034245469896,77.11017085308521,64.68759002349573,57.11290194038995,51.09826638303018,54.734366298724424,74.71437662233943,77.94103209665535,58.52047976798003,51.81660870879752,56.839542390679476,78.51291726449804,55.60108714490828,49.95255701916381,51.96695818528325,67.32276900873529,66.79126448174395,67.07124982848335,49.89694016051917,67.43725684425769,51.47279170630817,71.11607087191977,59.56963628636443,60.37063208708174,51.18629669562687,73.98766746373731,51.31180046123875,49.53090513580272,55.58410224107466,48.207939224045035,68.36072603626351,60.173456206591766,67.59671886205476,53.65254720510522,66.2583040808575,55.9289072325475,65.51790161649731,70.98117575951989,53.52813185473605,72.76026953388171,81.0625126372509,52.20087448000499,62.756147072513,65.32785797876649,64.80198958955519,77.33847320254772,66.29757813500385,48.16525967335832,62.88161053092226,68.428673351815,69.05690336771337,45.4829325023052
